Actor,file_name,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,MFCC14,MFCC15,MFCC16,MFCC17,MFCC18,MFCC19,MFCC20,ZCR,emotion
Actor_09,03-01-06-02-01-02-09.wav,-722.7524,70.37574,-0.45693064,21.64806,10.698452,23.90074,-3.5557754,5.2706733,-3.2625847,4.533082,-0.73915935,-0.52375877,0.45455626,-1.1160511,-3.0067315,-3.8631575,0.35324743,4.030723,2.7097645,0.3389199,0.08027534609120521,fearful
Actor_11,03-01-04-02-02-01-11.wav,-597.0054,61.306602,3.7224646,18.924969,-0.81007636,8.881651,-5.6663995,4.264951,-3.2671347,-4.861645,-5.993853,-5.11075,-4.0681047,1.0898854,-3.6797497,-1.6648059,-3.0146358,0.35537395,1.3330168,-4.279516,0.07119326048259493,sad
Actor_25,03-01-07-02-01-01-25.wav,-180.7424,37.63238,4.9675417,3.5098984,1.5437025,-7.0672984,-4.68612,-5.832074,-8.192201,-5.3527303,-7.144959,-4.3373675,-6.371013,-5.824623,-5.68267,-6.0223837,-6.107228,-2.8934681,-1.1691724,-0.082828455,0.243017578125,disgust
Actor_06,03-01-07-01-01-02-06.wav,-746.84735,66.07601,-7.9269695,16.191668,-1.1958226,8.465487,-9.0169,0.33046496,-11.256493,-3.0242,-1.1394886,1.9444678,-3.1940053,-3.9359822,-1.5041705,-2.2847602,-3.4977865,1.3939373,-4.522502,-5.621601,0.07777066123753117,disgust
Actor_20,03-01-05-01-01-01-20.wav,-747.6314,52.891716,-4.180786,11.691941,-3.4282026,3.4137092,-6.4345307,0.22758202,-7.80784,-7.4273105,-3.1882942,-6.8817163,-4.050827,-1.1446898,-6.2823696,-3.5964637,-2.41891,-4.192234,-3.6461732,-4.618521,0.03880069130345395,angry
Actor_06,03-01-05-01-01-02-06.wav,-647.54266,77.7722,-11.207561,12.850751,3.8746831,7.2319894,-13.245909,-0.6440451,-7.0401073,-6.635784,-2.0067537,0.011814803,-0.017089844,-3.5929053,-1.4292054,-3.5087433,-3.9519157,0.72294515,-4.486642,-1.694122,0.08022474028150134,angry
Actor_09,03-01-04-01-01-02-09.wav,-846.89026,62.25801,9.305574,16.331127,10.410749,14.865271,4.8120904,3.2966883,-5.206042,-2.7848752,1.7032713,-0.35201132,1.2816538,0.12736951,1.8507248,1.9909188,-0.92846066,-0.7950809,0.15531866,0.8944273,0.051836421246130034,sad
Actor_11,03-01-01-01-01-01-11.wav,-758.8544,71.90479,19.165863,27.339312,8.181487,17.790678,1.2747116,9.492997,3.1479506,2.6817024,1.2542042,1.4822494,2.8047476,4.335015,0.10801795,1.7769922,0.6163486,3.8499672,3.4297872,0.3006104,0.052808858580508475,neutral
Actor_22,03-01-03-01-01-02-22.wav,-675.2399,67.60121,-9.946747,0.5245763,-4.6196895,10.991122,-9.973025,-4.5999374,-8.433298,-9.321522,-6.0807495,-1.3679987,-2.8858132,-7.234247,-5.286932,-0.20349178,-5.696284,2.1896873,-5.717184,-6.6155596,0.05917424535603715,happy
Actor_05,03-01-08-01-01-01-05.wav,-658.2851,69.19514,1.9624767,14.425354,2.3983486,9.600538,-6.3483934,0.5347501,-2.5102575,-1.2904505,-2.2836022,-2.462925,-0.08590059,-0.034385484,-3.9736228,0.21951668,-0.7615442,-0.9614731,-0.03725579,-1.7668426,0.07181629496082621,surprised
Actor_19,03-01-06-02-01-01-19.wav,-520.88184,70.51287,-28.24948,-1.3771325,-3.1646667,4.9607716,-9.626357,-4.5268354,-20.117947,-6.560513,-11.59042,-8.483106,5.445719,-8.196373,-10.823044,5.5961304,5.8247747,-3.4145594,-0.026255883,3.8195698,0.0660671657986111,fearful
Actor_23,03-01-02-02-02-01-23.wav,-697.77386,68.53853,4.832445,10.410114,4.395117,17.317112,-4.4472504,2.9424202,-5.0502257,-2.9642413,-5.217464,-1.4866204,1.742845,-0.21706215,-4.8451724,-0.65854186,-0.99173504,-0.6601721,0.24942496,-1.8022851,0.050414721996753245,calm
Actor_08,03-01-08-01-01-01-08.wav,-646.0458,62.353695,2.8754468,12.085875,4.534707,12.167144,-2.9285216,9.685594,-7.8943977,-6.049176,2.9983773,1.0550128,0.70359635,-3.3148723,-3.0578063,2.9645982,0.64942265,0.64606553,0.1898327,-0.3943792,0.062286727729885055,surprised
Actor_16,03-01-04-01-01-02-16.wav,-699.4721,72.06031,7.297575,10.884043,3.8731945,2.3454242,-9.802934,-5.979672,-11.0926285,-4.559789,-3.895549,-1.7496175,-6.4008,-7.0830946,-1.1142746,-1.1124004,-5.4018517,-2.572768,-3.0246847,-6.0116463,0.05947437454178885,sad
Actor_17,03-01-06-01-02-01-17.wav,-540.1478,81.833206,-4.0941396,9.9690275,5.0141287,18.847385,1.5512879,9.593007,-2.881739,-8.523481,-4.459218,6.2342257,7.370699,-2.3697455,3.2363675,8.523926,1.4043581,0.45281595,6.0655932,4.0049806,0.03576071865587349,fearful
Actor_16,03-01-07-01-02-02-16.wav,-609.2556,59.138504,2.7715018,11.167488,1.1004584,4.9648314,-7.206599,-4.531483,-7.9267855,-4.6410637,-4.488956,-0.8024745,-4.859542,-4.922861,-2.400558,-1.6503088,-4.4251547,-1.182965,-3.3078847,-3.8735392,0.06824568563432835,disgust
Actor_02,03-01-07-02-01-02-02.wav,-604.80096,67.3899,-13.988151,8.43896,-4.720516,-2.0792243,-7.7762175,2.8520653,-10.106051,-6.681345,-3.561178,0.10706904,-4.1022253,-2.9364653,-4.274714,-4.5142293,-1.1516373,-3.8204408,-5.849233,-2.4375455,0.06745202762564433,disgust
Actor_04,03-01-08-01-02-02-04.wav,-584.8598,51.7918,-13.968862,2.5804296,-10.106236,-2.3737288,-14.875517,-0.88495976,-12.832587,-12.883438,-5.811565,-2.6960547,-8.051521,-5.8767943,-10.830483,-2.4395502,-0.57469165,-4.2522674,-1.060913,0.85470045,0.07617338670665634,surprised
Actor_07,03-01-04-02-01-02-07.wav,-635.9413,75.94277,5.5895085,13.226606,7.206853,17.061922,-9.983244,-3.5265987,-3.3042378,-2.935399,-6.090469,-1.0889865,-1.5229541,-6.4861,-2.144048,1.764829,-3.2636895,-2.2594388,0.25543416,-1.8690938,0.06378987630208334,sad
Actor_10,03-01-01-01-01-01-10.wav,-596.9454,64.63007,6.648077,8.077851,-0.23067428,11.433211,-8.115619,0.8882916,-8.19381,-3.273792,-2.9207175,-1.6070095,-3.1588495,-6.0752034,-0.6028815,-0.40950003,-5.360991,0.24406222,-1.8509043,-0.47732198,0.0978445030120482,neutral
Actor_10,03-01-06-02-02-02-10.wav,-568.2842,68.41204,-6.4412766,8.530449,-0.6738978,5.8591046,-14.383101,0.2999876,-12.1042595,-12.466692,-2.6276276,-3.3786557,-5.5348086,-7.864348,-2.0641198,-0.19161323,-8.097683,2.469184,1.1125646,-6.045348,0.09194483901515152,fearful
Actor_25,03-01-06-02-02-01-25.wav,-292.9753,25.393919,22.015696,7.0358553,8.106716,2.7629523,0.074179895,-1.2326006,-7.032584,-1.5332323,-1.9282542,-3.0055795,-2.8994915,-3.7513883,-5.663089,-6.11599,-6.123423,-5.68126,-5.495599,-4.025081,0.28100939764492755,fearful
Actor_22,03-01-08-01-02-02-22.wav,-581.7609,58.26166,-11.072683,1.7984574,-8.729755,4.5316005,-8.830036,-6.1777606,-10.69099,-11.616668,-10.5209465,-0.89347047,-0.82437956,-11.710211,-5.427552,2.1694324,-5.7795587,4.0762405,-2.039418,-4.0528646,0.08310749121671597,surprised
Actor_02,03-01-01-01-02-01-02.wav,-640.2968,64.62258,-5.608733,3.4770446,-2.1005533,2.7046711,-9.134014,2.263086,-9.458851,-4.5997624,-3.9467952,-1.7240584,-3.9413574,-3.444394,-3.9596896,-4.3429723,0.0296944,-3.3121116,-6.1665626,-1.0001365,0.06424622616525423,neutral
Actor_08,03-01-08-02-01-02-08.wav,-583.58875,64.018776,-2.2854247,8.20616,-0.12554011,7.133336,-7.4472027,8.925394,-8.326935,-8.810607,1.2589017,-0.72342885,-1.5156871,-3.5562215,-5.117991,1.2255709,1.5831913,0.624367,-1.6772774,-0.18702707,0.06062264278017242,surprised
Actor_20,03-01-05-01-02-02-20.wav,-549.0992,57.285984,-25.18723,2.1913855,-11.901295,-1.1083062,-17.173405,-5.254576,-11.706978,-12.933358,-4.9188724,-6.243893,-4.4416556,-3.3053222,-9.241167,-5.6281977,-3.983759,-7.8626494,-10.539516,-6.330327,0.09038810836834733,angry
Actor_17,03-01-07-01-02-02-17.wav,-636.7628,76.00474,3.0086432,19.400595,4.072628,16.21105,3.231596,15.389886,1.6518772,-4.775532,-0.5635304,6.802078,2.6378758,-3.7901103,3.3463354,5.1245093,-1.3272812,1.158727,0.7201901,1.0910007,0.06701029397796353,disgust
Actor_05,03-01-02-01-02-01-05.wav,-779.2038,86.27436,9.48881,24.385427,7.622753,9.100188,0.6717529,4.375345,-0.67872447,-2.711605,2.4223843,3.5341513,4.808419,2.3839438,1.5600668,0.35726458,0.20923348,2.2531228,1.3492086,-1.9099526,0.06335071681701031,calm
Actor_18,03-01-04-02-01-01-18.wav,-541.4923,53.22712,-26.561357,-5.9657993,-12.180583,-5.2539043,-15.648673,-6.9507613,-10.661847,-13.543086,-13.656575,-6.377178,0.01681057,-6.9165397,-6.908,6.1581354,3.9422672,2.757825,5.7971196,1.6865648,0.0702140231092437,sad
Actor_24,03-01-03-02-02-02-24.wav,-526.8393,42.73477,-24.088236,1.9478806,-12.239376,-4.9762673,-17.81862,-7.11182,-9.507143,-8.172066,-6.9084263,-4.7992325,-9.705639,-5.3338037,-4.893941,-7.2087145,-5.610524,-0.060917374,-9.443607,-3.8073626,0.08438118758608816,happy
Actor_04,03-01-06-02-02-01-04.wav,-456.83792,35.915585,-20.035975,0.9602468,-14.24059,-4.8589487,-13.391955,-2.4712825,-13.753418,-9.989328,-6.6431165,-5.802396,-7.1988344,-5.0531583,-5.6342187,4.738227,6.001571,2.9908545,0.6356903,5.4374843,0.08421262481508876,fearful
Actor_24,03-01-02-02-01-01-24.wav,-712.7298,65.64975,-9.252883,6.5343256,-7.8319488,3.3329456,-11.733175,-3.3175154,-11.466204,-6.913576,-5.6983895,-6.8221617,-6.010835,-5.0275645,-3.3408682,-5.986322,-6.5076084,-0.79597867,-6.5119586,-5.5534296,0.05834897524350649,calm
Actor_12,03-01-08-01-02-02-12.wav,-631.82965,63.83547,-5.925135,10.356485,-3.8316371,7.765431,-11.151327,-0.13814576,-10.605638,-11.7463665,-4.866015,-3.355398,-9.010462,-1.143033,-4.944161,-8.416876,-5.248985,-2.0162618,-7.678701,-7.5624666,0.09049816244452663,surprised
Actor_18,03-01-02-02-02-02-18.wav,-719.27734,59.596893,5.2834754,14.971994,-4.22105,11.400226,-8.386884,5.43118,-5.6196423,-10.144651,0.21841195,-4.874405,-4.1614122,-2.1207802,-7.217005,-2.012234,-2.7944734,0.4622038,-5.2822504,-3.956602,0.04076570589866864,calm
Actor_05,03-01-07-01-01-02-05.wav,-694.624,61.53536,0.7714967,19.819183,3.4739587,8.116658,-6.211774,2.5990348,1.2059216,1.8568197,2.3991847,1.9591492,5.469425,4.7311344,0.6092267,1.633863,0.6408985,2.990158,1.7279054,-1.5080682,0.08453860592532468,disgust
Actor_01,03-01-08-01-02-02-01.wav,-698.8534,63.96066,-0.88586384,11.611211,0.2709609,7.4793377,-7.8976097,2.7589514,-6.1132083,-3.0909564,-7.139969,-3.486652,0.36065277,-3.6243017,-3.4647615,0.76700234,-4.483849,-3.573341,1.2134402,-2.8652778,0.03483497048045603,surprised
Actor_15,03-01-03-01-02-01-15.wav,-634.2405,85.24585,2.5623245,5.776968,12.416353,17.288033,-2.170092,2.9315448,-1.0884635,0.28757703,-1.4908266,-0.48623988,1.0356654,0.9652089,1.0746561,-0.1552869,0.18047403,1.6205723,-0.43385592,-0.3256233,0.05444101936900959,happy
Actor_16,03-01-03-02-02-02-16.wav,-554.5332,52.558823,-7.9272623,5.60135,-0.75646085,3.4245107,-13.465367,-4.8056545,-8.31422,-6.799661,-3.5698268,1.1086127,-3.9270422,-7.6781034,-2.1101148,-1.2830875,-8.633203,-4.0979595,-3.83354,-3.1055272,0.09466638217787114,happy
Actor_16,03-01-04-02-02-02-16.wav,-634.4853,71.03975,-6.5669284,7.7214084,-0.30542237,6.9913554,-15.028293,-12.167973,-16.926113,-4.6786165,-3.3898432,-0.92398065,-9.096961,-9.490169,-1.7453599,1.9089254,-6.967602,-2.9453423,-5.283939,-5.6623764,0.08456586093304844,sad
Actor_04,03-01-02-02-01-02-04.wav,-674.8306,83.46281,-12.224374,2.2881224,-3.3299243,3.2708743,-11.137131,-1.9810601,-18.391438,-12.464378,-6.385827,-3.974667,-3.486722,-7.6581154,-8.072878,-0.08259087,-1.6636417,-3.8711648,-4.5235105,-2.7633255,0.09206221551120448,calm
Actor_22,03-01-07-01-02-02-22.wav,-626.6795,73.2115,-7.535648,4.6718745,-4.029951,9.965465,-9.927782,-2.81077,-9.616851,-8.614126,-7.487393,-1.5467432,2.954441,-10.958898,-2.3713615,0.079027124,-6.310467,-0.29120344,-2.579165,-7.574498,0.06845567491319444,disgust
Actor_18,03-01-08-02-02-01-18.wav,-601.02136,44.4921,-0.47257763,12.770543,-10.808023,5.769924,-13.748767,6.0496864,-6.4887815,-10.707224,-10.1272,-6.126527,-9.16268,-4.967164,-6.829777,-3.440101,-4.352852,-3.270466,-5.0567093,-3.3297095,0.06777558970385675,surprised
Actor_23,03-01-01-01-02-02-23.wav,-645.6034,73.77888,2.402237,6.2687244,3.280682,18.80483,-9.786632,1.143568,-2.1509602,-4.670906,-7.3264365,-3.192632,0.20119265,-1.1221701,-4.955514,0.70571524,-1.8234586,-4.1574407,-0.1875634,-1.9934419,0.05109998914930555,neutral
Actor_01,03-01-02-02-02-01-01.wav,-735.9587,83.71625,8.72074,16.973064,1.3004172,16.308208,-2.9989035,8.180385,-9.681773,1.4794086,-8.105539,-3.214418,3.2796295,0.31779963,2.817018,-0.3487214,-2.9823353,1.2632202,1.0595355,-2.9681041,0.05152541534810127,calm
Actor_10,03-01-03-02-01-02-10.wav,-416.00418,52.35721,-21.31299,-5.6443386,-3.7148266,5.051618,-17.672102,-8.342634,-11.866908,-16.485523,-9.217528,-0.75235873,-7.5042424,-12.604727,-5.5184293,0.8487787,-3.2910583,4.0623436,7.49966,3.7020524,0.10476675294452888,happy
Actor_16,03-01-01-01-01-01-16.wav,-693.5733,69.53658,8.307068,12.569411,1.820408,5.6317844,-9.4724655,-2.6315365,-6.655187,-3.8533611,-4.3746276,-1.8511716,-4.994951,-5.8678746,-0.86713725,-3.5634925,-4.665524,-1.344989,-4.9643826,-4.0336986,0.05654881143162393,neutral
Actor_22,03-01-04-02-02-02-22.wav,-643.9149,63.954067,-6.740808,12.686293,-2.2219343,11.826854,-9.092523,-3.8602583,-8.721824,-8.331463,-10.09052,-5.9484563,-2.066004,-10.15376,-4.9873857,-1.4556127,-7.8360624,-0.2952686,-3.9700959,-7.0390677,0.07047254774305556,sad
Actor_22,03-01-06-02-02-02-22.wav,-501.75925,42.498478,-26.166346,0.6102197,-10.696171,0.9299022,-14.719832,-12.425635,-12.321523,-10.894655,-11.4296255,-2.6313689,-8.17205,-10.812988,-5.7552853,-0.61877006,-9.266891,-2.4498339,-4.1068974,-8.948982,0.08522241355399408,fearful
Actor_20,03-01-02-02-01-02-20.wav,-848.269,58.99201,-5.404661,14.093776,5.1442456,6.211785,-7.5388145,0.56176156,-6.780009,-7.4047666,-1.0537473,-4.682241,-1.9251353,-5.2963076,-5.5054674,-0.9763557,-1.9121959,-5.2207894,-5.490424,-3.5495496,0.041883538530759164,calm
Actor_20,03-01-04-01-01-01-20.wav,-781.4377,65.72154,-14.2793665,14.6308565,-1.96125,4.6912613,-9.679202,2.9728346,-16.032162,-9.741715,-2.416126,-5.314356,-4.3356957,-5.7471433,-4.183995,-1.4496572,-5.1576157,-3.3344865,-2.4590173,-3.0705762,0.06423354289940829,sad
Actor_01,03-01-02-02-01-02-01.wav,-733.9896,82.99157,3.7967932,13.411559,3.1084962,16.039553,-5.652945,5.5606713,-7.840987,-1.1772105,-5.7287865,-4.109694,3.882382,-1.043491,1.004057,-1.4276097,-2.6036158,-0.43864205,1.8452337,-2.6793857,0.04488291638962766,calm
Actor_24,03-01-03-02-02-01-24.wav,-562.02246,51.74916,-19.801012,3.0154815,-6.242053,-2.1241677,-17.851171,-5.088872,-10.204763,-8.797137,-7.638298,-3.3326168,-7.8983116,-3.1248507,-3.1765368,-8.04914,-5.8901844,1.8979053,-9.544089,-4.879894,0.08598054407713498,happy
Actor_10,03-01-06-02-02-01-10.wav,-477.25894,55.464527,-11.763212,2.944173,-3.2857018,3.8635623,-16.978437,-3.5644438,-12.757457,-14.06837,-7.2951365,-2.6486115,-4.988352,-11.770016,-5.7109237,1.1587043,-8.79983,-1.1808451,-1.8822746,-7.4951,0.0948250393907563,fearful
Actor_06,03-01-08-02-02-01-06.wav,-610.2141,51.69551,-21.12021,-3.095409,-5.5816264,3.3488526,-18.5954,-6.7456226,-13.261196,-11.246963,-1.9342045,0.09000776,-8.470365,-4.812411,-2.1305916,-2.3611572,-4.388043,0.79229736,-1.6127098,0.62845117,0.10569241431451613,surprised
Actor_25,03-01-05-02-01-01-25.wav,-158.41559,37.774796,15.077188,5.3889837,-2.215668,-6.48343,-9.136063,-8.780334,-6.865335,-3.4576018,-3.7642226,-6.422437,-5.189084,-5.7674913,-6.0542145,-4.7416925,-4.761209,-2.719615,-4.438208,-1.0214404,0.218597412109375,angry
Actor_19,03-01-07-01-02-02-19.wav,-636.27423,63.736736,-1.9936022,18.77451,-4.165905,2.8574526,-4.37756,4.843396,-13.564891,-3.061942,-3.5297499,-4.5719647,2.4632807,-4.335333,-4.026909,1.6549742,-4.8609715,-3.9201884,1.2660029,-2.000753,0.08187684755067567,disgust
Actor_09,03-01-07-01-01-01-09.wav,-759.09924,95.37824,4.398301,8.495857,12.264964,15.748286,-3.0453794,0.69004226,-8.448871,-1.7203872,1.7873199,-0.9275702,-0.9265832,-1.4311059,-0.12508416,0.63191587,0.9988181,0.3354062,-1.8648589,-0.34036064,0.06296234130859375,disgust
Actor_20,03-01-01-01-02-02-20.wav,-732.2666,51.451668,-8.581237,11.2424965,-3.3646975,3.6419759,-13.261434,0.2852951,-11.349353,-6.3505616,-2.433368,-3.6046143,-4.5742106,-1.9942278,-7.3568044,-1.0432004,-2.9288833,-4.9122853,-5.8638844,-3.238318,0.05591996893825301,neutral
Actor_25,03-01-04-01-01-01-25.wav,-206.0786,48.411148,21.61499,16.880625,4.1939726,1.462484,-8.487886,-1.2172582,-1.8397453,-2.1738813,1.3104994,-3.0677142,-2.5236495,-6.499484,-5.67732,-5.116891,-4.3117304,-4.5328836,-2.7582376,-2.0783956,0.19945475260416667,sad
Actor_18,03-01-02-01-01-02-18.wav,-733.8371,67.95543,2.9854019,13.132647,2.8292713,9.173277,-11.106443,7.9236784,-7.2644057,-8.801796,-0.59714204,-3.7836246,-0.83947504,-2.9730911,-7.0046983,-1.1395472,-1.2605083,-0.23950541,-7.038713,-3.4013126,0.03727874755859375,calm
Actor_04,03-01-01-01-01-01-04.wav,-718.60034,60.42959,-7.504327,8.469443,0.09844006,2.2735035,-9.096851,1.3273765,-10.595312,-6.9613595,-5.2387695,-2.8739557,-2.8553789,-4.142363,-6.933729,-1.926288,-0.86936647,-4.5296607,-4.3813086,-2.5403636,0.049154170866935486,neutral
Actor_09,03-01-01-01-01-02-09.wav,-804.2408,87.265015,15.950047,20.88351,11.536417,16.146484,1.4695988,4.799459,-0.26299906,-0.12396564,5.91643,1.6510327,-3.3918798,1.3229482,5.228712,1.9475156,-0.7312601,2.8447862,1.4311891,-2.0058017,0.049527291839701,neutral
Actor_01,03-01-05-02-01-01-01.wav,-382.96606,53.877857,-23.295197,4.5904517,-9.281444,-0.877724,-10.370431,-2.316854,-15.354205,-8.7570095,-11.345289,-7.9053793,-5.038463,-4.7146053,-5.813763,-4.9152923,-6.5324554,-2.7156062,-1.5495615,-2.796807,0.08750253652597402,angry
Actor_17,03-01-08-02-01-01-17.wav,-530.76056,51.74447,-2.1483092,18.807043,2.5472798,11.871601,-1.710174,9.572876,0.13549143,3.8861043,-0.8613971,2.4640632,1.0169805,0.98072547,-2.6207256,1.9480534,-1.7247362,0.92308635,1.1266726,0.40685126,0.04968408791415663,surprised
Actor_04,03-01-01-01-02-02-04.wav,-757.0034,64.365326,-3.909104,9.784699,-5.917266,3.065989,-9.173676,0.699071,-11.8528185,-7.5447917,-6.88173,-4.3182597,-4.1394053,-5.3571086,-7.7688365,-3.1697521,-1.4712952,-6.584291,-5.3574514,-4.853174,0.05263157894736842,neutral
Actor_19,03-01-04-01-02-02-19.wav,-763.4525,92.492615,15.381702,26.738228,10.011419,15.370918,6.223761,11.426339,-2.373375,-1.6800654,-1.1737306,0.11052211,7.285378,0.6844216,1.0689987,6.4237275,1.0621699,-0.55297846,4.271568,0.9102036,0.039102128623188404,sad
Actor_25,03-01-06-02-01-02-25.wav,-282.46243,27.516483,18.5396,12.296289,6.4316254,-0.22728889,-2.055316,0.34004444,-8.035963,-2.2937598,-3.0422022,-4.2177787,-2.0645213,-6.3343625,-7.0403814,-6.0230384,-5.0780187,-4.280135,-5.1566305,-3.4768434,0.2806359493371212,fearful
Actor_01,03-01-07-01-02-02-01.wav,-693.2808,68.034035,1.9750909,11.899816,2.2685304,9.418974,-4.04369,7.134194,-12.038189,-2.4839942,-6.6857424,0.20061964,1.3775651,-2.6585026,-0.9851178,-0.5627572,-4.925611,-1.6203717,1.8997962,-3.1085896,0.05229763454861111,disgust
Actor_04,03-01-04-02-01-01-04.wav,-565.69745,46.103344,-24.922596,1.46014,-7.8693585,-0.33926508,-17.838968,-4.99602,-11.284072,-13.911071,-5.638132,-1.6299545,-6.687959,-2.2483726,-6.1573563,1.2278501,5.1272926,4.7135057,3.9930084,3.5545566,0.07958701313405797,sad
Actor_13,03-01-07-02-02-01-13.wav,-738.7881,74.97325,17.217335,15.897275,2.7305026,12.6050205,-2.3651485,7.117254,-3.6039262,1.0636983,-2.626852,1.0843676,0.81691015,0.6001688,0.6813599,5.9630537,-1.3148044,0.68227917,2.1667116,-0.89889,0.07882080078125,disgust
Actor_23,03-01-03-02-01-02-23.wav,-536.25433,51.13552,-14.947182,3.0154195,-7.375435,3.6298144,-8.746076,-6.0181775,-5.648378,-6.3179774,-7.5033636,-6.3715034,-3.2297573,-3.256306,-6.0362563,-4.60936,-6.797296,-6.4961576,-1.1428423,-4.7928705,0.04358031821013289,happy
Actor_19,03-01-04-01-02-01-19.wav,-742.4854,87.74168,10.9772415,18.536736,3.9201472,15.040648,7.469557,10.131972,-6.236155,-5.5634456,0.34368035,2.9379535,8.723259,-2.1594849,-0.2562176,5.8100977,-0.6615608,0.93789315,4.9838095,2.0238101,0.059485109060402684,sad
Actor_25,03-01-06-02-01-01-25.wav,-238.94087,34.665043,16.992374,13.557228,4.70256,1.7057937,-0.8886409,-3.4226458,-6.1258254,-1.072206,-2.2685127,-2.1529205,-2.7442746,-4.5597663,-5.501411,-5.6325164,-6.675826,-7.2130203,-6.414814,-3.3044772,0.23583096590909092,fearful
Actor_21,03-01-06-02-02-01-21.wav,-510.89227,73.67175,-7.9380054,7.7646666,5.8979163,12.57178,-8.398145,-0.9700914,-2.6847966,-8.092547,-9.162245,-2.6033397,-0.06152999,-7.176336,-5.774791,-0.25616872,-2.0531805,-1.7203397,-0.5473126,-3.581963,0.06722832803672317,fearful
Actor_06,03-01-07-01-02-02-06.wav,-745.98395,60.662273,-2.9393282,11.873779,-10.648389,10.891391,-11.088223,-7.028766,-13.442156,-4.6992736,-0.633944,-4.0726924,-7.0729976,-4.259369,-1.8759261,-4.191943,-5.4350333,-0.76713985,-5.6403985,-4.3354616,0.07825960726351351,disgust
Actor_12,03-01-06-02-01-02-12.wav,-425.49866,48.12052,-23.09628,-4.48033,-12.656036,3.470421,-14.318053,-1.7385843,-7.004268,-10.641643,-5.832264,0.8592433,-2.3440533,-2.8181996,2.1948047,5.6354995,10.778107,14.137368,8.717836,2.9922879,0.05078545932112069,fearful
Actor_19,03-01-07-02-01-01-19.wav,-568.23346,56.58485,-2.3884976,18.491722,-1.2053919,5.9400096,-4.4571896,2.4333441,-9.257548,-6.9428277,-5.827027,-8.26562,-1.9142798,0.47123536,-8.930968,-0.20302011,0.4002946,-2.8047454,0.68696654,0.47117165,0.06919843923226164,disgust
Actor_24,03-01-01-01-01-02-24.wav,-717.1823,61.52473,-9.561805,4.5304594,-4.689971,0.4259146,-12.630183,-3.0818665,-11.383424,-8.497087,-4.7001457,-5.5769963,-6.910687,-5.8175497,-2.2942057,-5.279095,-6.5817842,-1.6420168,-5.149483,-5.2036037,0.05453428564882698,neutral
Actor_04,03-01-01-01-01-02-04.wav,-728.37726,63.84737,-6.796702,8.697398,-2.7388818,0.3490504,-11.369044,0.18607736,-11.621506,-8.651811,-7.3516264,-3.9598064,-3.447582,-5.4060903,-7.405899,-2.3744652,-1.8959758,-5.825296,-5.3390656,-4.4330235,0.05197723002373418,neutral
Actor_07,03-01-02-02-01-01-07.wav,-664.9177,92.84802,-3.6773832,25.765017,7.134531,27.950075,-10.749874,-0.0758288,-14.0831375,1.4403573,6.190103,-3.4484382,0.22312245,3.0759702,-1.2958521,5.72213,-5.039816,-0.43478686,2.0313683,-2.478409,0.07876002534906915,calm
Actor_05,03-01-02-02-02-01-05.wav,-791.41437,78.845634,9.958047,29.421923,8.649224,9.487894,-1.8774337,4.2423434,0.9241691,-1.5308383,4.2767177,5.5863986,3.9707332,3.0736737,1.7416905,-2.6042638,-1.6944777,2.6036909,2.88242,-3.8031113,0.061870029994419644,calm
Actor_11,03-01-07-01-01-01-11.wav,-649.1862,65.535484,9.518449,23.141169,4.719982,10.930837,-1.7183037,7.820291,-0.57449967,0.044595912,-4.1121416,-2.1226358,3.4710958,2.4424288,-3.7687988,0.5391471,-1.3085257,1.2345393,1.059836,-1.6335406,0.061360677083333336,disgust
Actor_18,03-01-07-01-02-01-18.wav,-618.8852,65.21158,-7.1126013,5.3696322,-13.80595,6.75471,-9.835039,2.5236075,-11.782198,-8.704145,-8.247321,-2.5081186,0.44844678,-5.7601776,-5.0265117,-1.3309271,-5.688547,0.39605862,-4.2657948,-7.828577,0.07883689990942029,disgust
Actor_09,03-01-06-02-01-01-09.wav,-625.4124,89.34572,2.360503,14.402074,15.371239,23.466175,-5.4004135,-2.7349796,-2.4098303,2.8678443,-4.8571386,-3.03374,0.9715289,-2.758328,-3.3099294,-2.3875663,3.7730784,2.6221387,1.0779706,1.9260925,0.05033472964638158,fearful
Actor_07,03-01-02-02-01-02-07.wav,-689.03253,94.663246,-4.526792,24.745512,4.928387,18.276054,-7.894153,3.9149475,-12.346135,-8.685495,2.170455,-3.3549225,-3.5423622,-0.83148587,-1.773242,4.0885463,-6.6430535,-4.6379294,0.7834721,-3.263318,0.09401633522727272,calm
Actor_05,03-01-04-02-01-02-05.wav,-790.59973,81.00657,9.106668,17.74947,14.382375,17.070662,0.79103184,3.4602296,-3.4732118,1.5508635,0.6458635,0.10719374,4.09367,0.4410163,-0.4725271,-0.25227693,1.037484,0.81802833,1.4567007,2.576894,0.06473464220276873,sad
Actor_12,03-01-04-02-02-01-12.wav,-549.86694,52.858532,-15.043639,-3.9188151,-7.1932354,0.8287492,-15.303743,-5.6959047,-9.45774,-11.704675,-9.628579,0.14783321,-4.268402,-8.108531,-0.79145473,-5.5222116,-5.750872,-1.5928818,-3.8487384,-4.847904,0.07093755470938376,sad
